STIM_END_TIME,PID,BLOCK_ID,STIM_ID,DELAY,MARKER,RES_TIME_STAMP,RES_DURATION,RES,RES_HAND,P_GENDER,VERSION,PNG_NAME,AUTHOR_GENDER,RELATIVE_START_TIME,RELATIVE_RES_TIME
180636773.312241,404,1,6,5212.041305489796,STIMEND,NA,NA,NA ,NA,M,1,21.png,M,400882.0818925798,NA
180670871.50653,404,1,10,4062.4464867640336,STIMEND,180669260.789281,28389.28275102377,55 ,L,M,1,25.png,C,434980.27618157864,463369.5589326024
180705240.90951,404,1,12,4334.647108624008,STIMEND,180694721.540889,19480.631379008293,50 ,R,M,1,27.png,C,469349.6791615784,488830.3105405867
180740729.432153,404,1,13,5455.976925768784,STIMEND,180731014.16599,20284.733837008476,50 ,R,M,1,28.png,C,504838.2018045783,525122.9356415868
180774819.941025,404,1,4,4048.633080424602,STIMEND,180758445.614085,13625.673059999943,55 ,L,M,1,19.png,F,538928.7106765807,552554.3837365806
180811504.98097,404,1,5,6651.011932708216,STIMEND,180807921.625558,26416.644587993622,55 ,L,M,1,20.png,M,575613.750621587,602030.3952095807
181669970.938953,404,2,15,18141.82446258425,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,18141.8244625926,NA
181704172.389925,404,2,3,4153.074325604471,STIMEND,181689102.380861,14929.990936011076,55 ,L,M,1,33.png,F,52343.275434583426,67273.2663705945
181738882.053831,404,2,0,4662.314154453882,STIMEND,181730830.228659,21948.174827992916,55 ,L,M,1,30.png,F,87052.93934059143,109001.11416858435
181773201.250395,404,2,7,4277.638825304955,STIMEND,181759470.31628,16269.065885007381,55 ,L,M,1,37.png,M,121372.13590458035,137641.20178958774
181806772.089366,404,2,1,3524.951495825997,STIMEND,181798823.315862,22051.22649601102,55 ,L,M,1,31.png,F,154942.97487556934,176994.20137158036
181844478.767104,404,2,11,7663.493326471679,STIMEND,NA,NA,NA ,NA,M,1,41.png,C,192649.65261358023,NA
181877564.432745,404,2,14,3044.248305030033,STIMEND,181855761.621685,8197.188939988613,55 ,L,M,1,44.png,C,225735.31825459003,233932.50719457865
181912368.148755,404,2,9,4765.882227835074,STIMEND,181906220.860235,23852.711479991674,55 ,L,M,1,39.png,M,260539.03426459432,284391.745744586
181947733.539661,404,2,16,5315.424193025876,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,295904.4251705706,NA
181981256.902324,404,2,2,3472.2580204220108,STIMEND,181967980.743873,16723.841549009085,55 ,L,M,1,32.png,F,329427.78783357143,346151.6293825805
182017511.690694,404,2,8,6214.133823662339,STIMEND,NA,NA,NA ,NA,M,1,38.png,M,365682.5762035847,NA
182052767.39844,404,2,6,5212.041305489796,STIMEND,182044435.034049,21667.63560900092,55 ,L,M,1,36.png,M,400938.28394958377,422605.9195585847
182086868.311741,404,2,10,4062.4464867640336,STIMEND,182077881.869623,21013.557882010937,55 ,L,M,1,40.png,C,435039.1972505748,456052.75513258576
182121233.482373,404,2,12,4334.647108624008,STIMEND,182118238.518134,27005.035760998726,55 ,L,M,1,42.png,C,469404.36788257957,496409.4036435783
182156724.834164,404,2,13,5455.976925768784,STIMEND,182151279.568242,24554.734078019857,55 ,L,M,1,43.png,C,504895.71967357397,529450.4537515938
182190810.658213,404,2,4,4048.633080424602,STIMEND,182178657.749126,17847.090912997723,55 ,L,M,1,34.png,F,538981.54372257,556828.6346355677
182227501.297363,404,2,5,6651.011932708216,STIMEND,182215742.284274,18240.98691099882,55 ,L,M,1,35.png,M,575672.1828725934,593913.1697835922
180982651.784834,404,3,15,18141.82446258425,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,18141.8244625926,NA
181016852.801918,404,3,3,4153.074325604471,STIMEND,181001255.015301,14402.213382989168,55 ,L,M,1,48.png,F,52342.8415465951,66745.05492958426
181051565.979927,404,3,0,4662.314154453882,STIMEND,181041763.10617,20197.126242995262,55 ,L,M,1,45.png,F,87056.0195555985,107253.14579859376
181085895.483267,404,3,7,4277.638825304955,STIMEND,181085466.771661,29571.288394004107,50 ,R,M,1,52.png,M,121385.52289560437,150956.81128960848
181119467.37977,404,3,1,3524.951495825997,STIMEND,181117422.956212,27955.57644200325,55 ,L,M,1,46.png,F,154957.41939860582,182912.99584060907
181157172.907316,404,3,11,7663.493326471679,STIMEND,181144465.491637,17292.58432099223,55 ,L,M,1,56.png,C,192662.94694459438,209955.53126558661
181190260.180063,404,3,14,3044.248305030033,STIMEND,181179804.326892,19544.146828979254,55 ,L,M,1,59.png,C,225750.21969160438,245294.36652058363
181225061.900578,404,3,9,4765.882227835074,STIMEND,181222976.062102,27914.161523997784,55 ,L,M,1,54.png,M,260551.94020658731,288466.1017305851
181260412.578416,404,3,16,5315.424193025876,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,295902.618044585,NA
181293921.485183,404,3,2,3472.2580204220108,STIMEND,181277540.26653,13618.78134700656,55 ,L,M,1,47.png,F,329411.5248115957,343030.30615860224
181330177.733624,404,3,8,6214.133823662339,STIMEND,181315141.551437,14963.817812979221,55 ,L,M,1,53.png,M,365667.7732526064,380631.5910655856
181365431.21506,404,3,6,5212.041305489796,STIMEND,181360297.952155,24866.73709499836,50 ,R,M,1,51.png,M,400921.25468859076,425787.9917835891
181399533.670271,404,3,10,4062.4464867640336,STIMEND,181382599.638963,13065.96869200468,55 ,L,M,1,55.png,C,435023.7098996043,448089.678591609
181433915.397161,404,3,12,4334.647108624008,STIMEND,181420881.488723,16966.091562002897,55 ,L,M,1,57.png,C,469405.43678960204,486371.52835160494
181469403.339437,404,3,13,5455.976925768784,STIMEND,181466921.193335,27517.853897988796,55 ,L,M,1,58.png,C,504893.379065603,532411.2329635918
181503490.847992,404,3,4,4048.633080424602,STIMEND,181494882.287143,21391.439150989056,55 ,L,M,1,49.png,F,538980.8876205981,560372.3267715871
181540181.418618,404,3,5,6651.011932708216,STIMEND,181527653.46074,17472.042122006416,50 ,R,M,1,50.png,M,575671.4582465887,593143.5003685951
109478192.065034,406,0,15,15824.535436619204,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,15824.535436615348,NA
109514466.497791,406,0,11,6198.977707554209,STIMEND,109513981.063788,29514.565996989608,55 ,L,F,2,11.png,C,52098.96819362044,81613.53419061005
109549598.167688,406,0,2,5077.692025666089,STIMEND,109525229.324634,5631.156946003437,55 ,L,F,2,2.png,F,87230.6380906105,92861.79503661394
109585555.607679,406,0,9,5912.160444303307,STIMEND,109579376.24132,23820.633641004562,50 ,R,F,2,9.png,M,123188.07808160782,147008.71172261238
109620109.286173,406,0,1,4508.166726595772,STIMEND,109609764.635906,19655.349732995033,55 ,L,F,2,1.png,F,157741.7565756142,177397.10630860925
109654632.16232,406,0,5,4455.694925791503,STIMEND,109647422.989834,22790.827513992786,50 ,R,F,2,5.png,M,192264.6327226162,215055.46023660898
109688527.026644,406,0,13,3864.457743187275,STIMEND,109688510.811656,29983.78501199186,50 ,R,F,2,13.png,C,226159.49704661965,256143.2820586115
109724582.998855,406,0,10,6016.971749149228,STIMEND,NA,NA,NA ,NA,F,2,10.png,C,262215.46925760806,NA
109761132.22363,406,0,16,6501.570433192172,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,298764.69403260946,NA
109797540.190555,406,0,6,6361.275194102339,STIMEND,109794155.21879,26615.02823498845,55 ,L,F,2,6.png,M,335172.66095761955,361787.689192608
109833172.305713,406,0,8,5594.999315051043,STIMEND,NA,NA,NA ,NA,F,2,8.png,M,370804.7761156112,NA
109866322.33229,406,0,7,3116.6735882052676,STIMEND,109857225.594985,20903.262694999576,50 ,R,F,2,7.png,M,403954.80269260705,424858.0653876066
109900546.101289,406,0,4,4123.254359716805,STIMEND,109896271.992005,25725.89071600139,55 ,L,F,2,4.png,F,438178.57169161737,463904.46240761876
109933792.583867,406,0,12,3208.054714213049,STIMEND,NA,NA,NA ,NA,F,2,12.png,C,471425.05426961184,NA
109969872.025906,406,0,14,6044.495539980913,STIMEND,109967376.324269,27504.298363000154,55 ,L,F,2,14.png,C,507504.49630860984,535008.79467161
110004163.592748,406,0,3,4258.622798822527,STIMEND,NA,NA,NA ,NA,F,2,3.png,F,541796.0631506145,NA
110038138.839014,406,0,0,3932.397297849284,STIMEND,110028586.143424,20447.304410010576,50 ,R,F,2,0.png,F,575771.309416607,596218.6138266176
110161126.894092,406,1,15,15824.535436619204,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,15824.535436615348,NA
110197387.0699,406,1,11,6198.977707554209,STIMEND,110195694.430881,28307.36098098755,55 ,L,F,2,26.png,C,52084.71124462783,80392.07222561538
110232501.435376,406,1,2,5077.692025666089,STIMEND,110225362.310063,22860.87468700111,50 ,R,F,2,17.png,F,87199.07672062516,110059.95140762627
110268462.140614,406,1,9,5912.160444303307,STIMEND,NA,NA,NA ,NA,F,2,24.png,M,123159.78195862472,NA
110303012.176846,406,1,1,4508.166726595772,STIMEND,110301402.413231,28390.236385002732,55 ,L,F,2,16.png,F,157709.81819061935,186100.05457562208
110337501.867321,406,1,5,4455.694925791503,STIMEND,110337371.213062,29869.34574100375,55 ,L,F,2,20.png,M,192199.50866562128,222068.85440662503
110371401.489141,406,1,13,3864.457743187275,STIMEND,110371057.666699,29656.177558004856,50 ,R,F,2,28.png,C,226099.13048562407,255755.30804362893
110407457.069078,406,1,10,6016.971749149228,STIMEND,NA,NA,NA ,NA,F,2,25.png,C,262154.7104226202,NA
110444005.130071,406,1,16,6501.570433192172,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,298702.77141562104,NA
110480414.688284,406,1,6,6361.275194102339,STIMEND,110467444.739651,17030.051366999745,55 ,L,F,2,21.png,M,335112.3296286166,352142.3809956163
110516045.466827,406,1,8,5594.999315051043,STIMEND,NA,NA,NA ,NA,F,2,23.png,M,370743.1081716269,NA
110549197.31828,406,1,7,3116.6735882052676,STIMEND,NA,NA,NA ,NA,F,2,22.png,M,403894.9596246183,NA
110583358.622304,406,1,4,4123.254359716805,STIMEND,NA,NA,NA ,NA,F,2,19.png,F,438056.2636486292,NA
110616602.832525,406,1,12,3208.054714213049,STIMEND,110606660.19101,20057.358484998345,55 ,L,F,2,27.png,C,471300.47386962175,491357.8323546201
110652684.247306,406,1,14,6044.495539980913,STIMEND,110640387.69271,17703.44540399313,50 ,R,F,2,29.png,C,507381.88865062594,525085.3340546191
110686989.531235,406,1,3,4258.622798822527,STIMEND,110670820.962385,13831.431150004268,55 ,L,F,2,18.png,F,541687.1725796163,555518.6037296206
110720964.367474,406,1,0,3932.397297849284,STIMEND,110712733.179401,21768.811926990747,50 ,R,F,2,15.png,F,575662.0088186264,597430.8207456172
110839100.284967,406,2,15,15824.535436619204,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,15824.535436615348,NA
110875362.431851,406,2,11,6198.977707554209,STIMEND,110865840.812144,20478.380292996764,55 ,L,F,2,41.png,C,52086.68232060969,72565.06261360645
110910490.880057,406,2,2,5077.692025666089,STIMEND,110907806.535376,27315.65531899035,55 ,L,F,2,32.png,F,87215.13052661717,114530.78584560752
110946452.959917,406,2,9,5912.160444303307,STIMEND,110929421.509237,12968.549320012331,55 ,L,F,2,39.png,M,123177.21038660407,136145.7597066164
110981004.102781,406,2,1,4508.166726595772,STIMEND,110968358.76684,17354.664058998227,55 ,L,F,2,31.png,F,157728.35325060785,175083.01730960608
111015493.96609,406,2,5,4455.694925791503,STIMEND,111002467.386371,16973.420281007886,55 ,L,F,2,35.png,M,192218.2165596038,209191.6368406117
111049408.400811,406,2,13,3864.457743187275,STIMEND,111032176.053673,12767.652861997485,55 ,L,F,2,43.png,C,226132.65128061175,238900.30414260924
111085459.631618,406,2,10,6016.971749149228,STIMEND,111075806.964824,20347.333206012845,55 ,L,F,2,40.png,C,262183.8820876032,282531.21529361606
111122010.367782,406,2,16,6501.570433192172,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,298734.6182516068,NA
111158419.765923,406,2,6,6361.275194102339,STIMEND,111147785.031631,19365.265707999468,55 ,L,F,2,36.png,M,335144.0163926035,354509.282100603
111194049.853688,406,2,8,5594.999315051043,STIMEND,111179354.122256,15304.268567994237,50 ,R,F,2,38.png,M,370774.1041576117,386078.37272560596
111227200.450642,406,2,7,3116.6735882052676,STIMEND,111211207.504907,14007.054264992476,55 ,L,F,2,37.png,M,403924.7011116147,417931.7553766072
111261364.679794,406,2,4,4123.254359716805,STIMEND,111247554.01556,16189.335766002536,55 ,L,F,2,34.png,F,438088.9302636087,454278.26602961123
111294606.992455,406,2,12,3208.054714213049,STIMEND,NA,NA,NA ,NA,F,2,42.png,C,471331.24292461574,NA
111330704.939039,406,2,14,6044.495539980913,STIMEND,111318822.236302,18117.297262996435,55 ,L,F,2,44.png,C,507429.1895086169,525546.4867716134
111365007.100316,406,2,3,4258.622798822527,STIMEND,111364937.252609,29930.152292996645,55 ,L,F,2,33.png,F,541731.3507856131,571661.5030786097
111398985.587417,406,2,0,3932.397297849284,STIMEND,111389997.398344,21011.81092698872,55 ,L,F,2,30.png,F,575709.8378866166,596721.6488136053
111498139.55809,406,3,15,15824.535436619204,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,15824.535436615348,NA
111534421.20879,406,3,11,6198.977707554209,STIMEND,111517401.294946,12980.086155995727,50 ,R,F,2,56.png,C,52106.18613661826,65086.27229261398
111569546.017508,406,3,2,5077.692025666089,STIMEND,111561161.289597,21615.272089004517,50 ,R,F,2,47.png,F,87230.99485461414,108846.26694361866
111605505.665217,406,3,9,5912.160444303307,STIMEND,111594456.278983,18950.613765999675,55 ,L,F,2,54.png,M,123190.64256361127,142141.25632961094
111640060.332161,406,3,1,4508.166726595772,STIMEND,111631427.391397,21367.05923600495,50 ,R,F,2,46.png,F,157745.3095076084,179112.36874361336
111674547.834894,406,3,5,4455.694925791503,STIMEND,111662261.404228,17713.56933400035,55 ,L,F,2,50.png,M,192232.8122406155,209946.38157461584
111708446.567856,406,3,13,3864.457743187275,STIMEND,111693593.736163,15147.16830700636,55 ,L,F,2,58.png,C,226131.54520261288,241278.71350961924
111744497.830011,406,3,10,6016.971749149228,STIMEND,111735985.550242,21487.72023101151,55 ,L,F,2,55.png,C,262182.8073576093,283670.5275886208
111781049.355994,406,3,16,6501.570433192172,STIMEND,NA,NA,NA ,NA,F,2,N/A,N/A,298734.33334061503,NA
111817458.236467,406,3,6,6361.275194102339,STIMEND,111801835.303393,14377.066926002502,55 ,L,F,2,51.png,M,335143.2138136178,349520.2807396203
111853088.828028,406,3,8,5594.999315051043,STIMEND,111843043.835868,19955.007840007544,50 ,R,F,2,53.png,M,370773.80537460744,390728.813214615
111886238.790521,406,3,7,3116.6735882052676,STIMEND,111871898.648626,15659.858105003834,55 ,L,F,2,52.png,M,403923.76786760986,419583.6259726137
111920400.96315,406,3,4,4123.254359716805,STIMEND,111915968.995413,25568.03226301074,55 ,L,F,2,49.png,F,438085.9404966086,463653.97275961936
111953646.63649,406,3,12,3208.054714213049,STIMEND,111940808.668189,17162.03169900179,55 ,L,F,2,57.png,C,471331.6138366163,488493.64553561807
111989728.003832,406,3,14,6044.495539980913,STIMEND,111977283.197877,17555.19404500723,55 ,L,F,2,59.png,C,507412.9811786115,524968.1752236187
112024032.464653,406,3,3,4258.622798822527,STIMEND,112010557.759635,16525.294982001185,50 ,R,F,2,48.png,F,541717.4419996142,558242.7369816154
112058008.694933,406,3,0,3932.397297849284,STIMEND,112047268.244046,19259.5491130054,50 ,R,F,2,45.png,F,575693.6722796112,594953.2213926166
542390961.211157,407,0,15,13119.004421998332,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,13119.004421949387,NA
542427055.648877,407,0,14,6045.964534693937,STIMEND,542415496.322912,18440.674034953117,55 ,L,M,1,14.png,C,49213.442142009735,67654.11617696285
542462949.082829,407,0,3,5848.599086078522,STIMEND,542453907.397147,20958.314318060875,50 ,R,M,1,3.png,F,85106.87609398365,106065.19041204453
542499578.890029,407,0,4,6582.936970870159,STIMEND,542481745.660775,12166.77074599266,55 ,L,M,1,4.png,F,121736.68329393864,133903.4540399313
542533615.250321,407,0,5,3989.655454268237,STIMEND,542531665.797689,28050.547367930412,55 ,L,M,1,5.png,M,155773.0435860157,183823.5909539461
542567952.402459,407,0,7,4296.110327984814,STIMEND,542553629.872671,15677.470211982727,55 ,L,M,1,7.png,M,190110.19572401047,205787.6659359932
542602617.465257,407,0,13,4616.554244224922,STIMEND,542586239.091288,13621.626030921936,55 ,L,M,1,13.png,C,224775.2585220337,238396.88455295563
542639147.620594,407,0,6,6488.256128721737,STIMEND,542639116.900288,29969.279693961143,55 ,L,M,1,6.png,M,261305.41385900974,291274.6935529709
542673362.437195,407,0,16,4180.45612296503,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,295520.2304599285,NA
542707837.530679,407,0,11,4431.727631422879,STIMEND,542698271.846761,20434.316082000732,55 ,L,M,1,11.png,C,329995.3239439726,350429.6400259733
542743840.457757,407,0,8,5964.635831059618,STIMEND,542735353.010956,21512.55319905281,55 ,L,M,1,8.png,M,365998.25102198124,387510.80422103405
542777677.579516,407,0,12,3798.977564058064,STIMEND,542768405.952751,20728.37323498726,55 ,L,M,1,12.png,C,399835.3727810383,420563.74601602554
542812277.410178,407,0,1,4569.249139457439,STIMEND,542803415.012238,21137.602060079575,55 ,L,M,1,1.png,F,434435.2034429312,455572.80550301075
542847657.964128,407,0,10,5336.336801583405,STIMEND,542836923.965334,19266.001206040382,50 ,R,M,1,10.png,C,469815.7573930025,489081.7585990429
542880885.964646,407,0,0,3195.806965440562,STIMEND,542875142.830629,24256.86598300934,50 ,R,M,1,0.png,F,503043.7579109669,527300.6238939762
542917405.336874,407,0,2,6474.385586487184,STIMEND,542909230.674032,21825.337157964706,55 ,L,M,1,2.png,F,539563.1301389933,561388.467296958
542953532.278168,407,0,9,6061.3431886851595,STIMEND,542953502.102163,29969.823994994164,55 ,L,M,1,9.png,M,575690.0714329481,605659.8954279423
541729432.386335,407,1,15,13119.004421998332,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,13119.004421949387,NA
541765522.868574,407,1,14,6045.964534693937,STIMEND,541751202.074061,15679.205487012863,55 ,L,M,1,29.png,C,49209.48666095734,64888.6921479702
541801416.073654,407,1,3,5848.599086078522,STIMEND,541786890.92273,15474.84907591343,55 ,L,M,1,18.png,F,85102.69174098969,100577.54081690311
541838047.770374,407,1,4,6582.936970870159,STIMEND,541830827.139012,22779.368638038635,50 ,R,M,1,19.png,F,121734.38846087456,144513.7570989132
541872084.391443,407,1,5,3989.655454268237,STIMEND,541853518.357973,11433.9665299654,55 ,L,M,1,20.png,M,155771.00952994823,167204.97605991364
541906418.795994,407,1,7,4296.110327984814,STIMEND,541896698.721556,20279.925561904907,55 ,L,M,1,22.png,M,190105.41408097744,210385.33964288235
541941082.090506,407,1,13,4616.554244224922,STIMEND,541925698.830861,14616.740355014801,55 ,L,M,1,28.png,C,224768.7085928917,239385.4489479065
541977617.168138,407,1,6,6488.256128721737,STIMEND,541960393.360851,12776.192713022232,55 ,L,M,1,21.png,M,261303.78622496128,274079.9789379835
542011843.217826,407,1,16,4180.45612296503,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,295529.8359129429,NA
542046318.558216,407,1,11,4431.727631422879,STIMEND,542036411.629356,20093.071140050888,55 ,L,M,1,26.png,C,330005.17630290985,350098.24744296074
542082322.013505,407,1,8,5964.635831059618,STIMEND,542077563.926451,25241.912945985794,55 ,L,M,1,23.png,M,366008.6315919161,391250.5445379019
542116158.676409,407,1,12,3798.977564058064,STIMEND,542112184.078816,26025.402407050133,50 ,R,M,1,27.png,C,399845.2944959402,425870.69690299034
542150776.586096,407,1,1,4569.249139457439,STIMEND,542144441.32126,23664.73516392708,55 ,L,M,1,16.png,F,434463.20418298244,458127.9393469095
542186154.801658,407,1,10,5336.336801583405,STIMEND,542182454.588681,26299.787022948265,50 ,R,M,1,25.png,C,469841.4197449684,496141.2067679167
542219382.899829,407,1,0,3195.806965440562,STIMEND,542217245.75385,27862.85402095318,55 ,L,M,1,15.png,F,503069.5179159641,530932.3719369173
542255908.362575,407,1,2,6474.385586487184,STIMEND,542238413.520263,12505.15768790245,55 ,L,M,1,17.png,F,539594.9806619883,552100.1383498907
542292033.252335,407,1,9,6061.3431886851595,STIMEND,542276166.215347,14132.963012099266,50 ,R,M,1,24.png,M,575719.8704218864,589852.8334339857
541041358.635128,407,2,15,13119.004421998332,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,13119.004421949387,NA
541077449.292976,407,2,14,6045.964534693937,STIMEND,541077433.919368,29984.626392006874,55 ,L,M,1,44.png,C,49209.66226994991,79194.28866195679
541113347.045831,407,2,3,5848.599086078522,STIMEND,541103111.230618,19764.18478703499,55 ,L,M,1,33.png,F,85107.41512489319,104871.59991192818
541149974.995415,407,2,4,6582.936970870159,STIMEND,541141877.146239,21902.150824069977,55 ,L,M,1,34.png,F,121735.36470890045,143637.51553297043
541183995.876679,407,2,5,3989.655454268237,STIMEND,541183981.339775,29985.463096022606,55 ,L,M,1,35.png,M,155756.24597287178,185741.7090688944
541218333.980928,407,2,7,4296.110327984814,STIMEND,541205618.241761,17284.26083302498,55 ,L,M,1,37.png,M,190094.35022187233,207378.6110548973
541252996.000686,407,2,13,4616.554244224922,STIMEND,541248143.484512,25147.483825922012,55 ,L,M,1,43.png,C,224756.3699799776,249903.85380589962
541289531.649808,407,2,6,6488.256128721737,STIMEND,541279312.327599,19780.677790999413,55 ,L,M,1,36.png,M,261292.01910197735,281072.69689297676
541323758.78477,407,2,16,4180.45612296503,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,295519.15406394005,NA
541358233.246842,407,2,11,4431.727631422879,STIMEND,541347390.574704,19157.327862024307,55 ,L,M,1,41.png,C,329993.61613595486,349150.94399797916
541394236.760944,407,2,8,5964.635831059618,STIMEND,541392843.760464,28606.99951994419,50 ,R,M,1,38.png,M,365997.130237937,394604.12975788116
541428077.039487,407,2,12,3798.977564058064,STIMEND,NA,NA,NA ,NA,M,1,42.png,C,399837.4087809324,NA
541462691.068043,407,2,1,4569.249139457439,STIMEND,541444765.88344,12074.815397024155,55 ,L,M,1,31.png,F,434451.4373369217,446526.25273394585
541498072.991348,407,2,10,5336.336801583405,STIMEND,541485028.411047,16955.41969895363,55 ,L,M,1,40.png,C,469833.36064195633,486788.78034090996
541531314.676807,407,2,0,3195.806965440562,STIMEND,541524496.272699,23181.595891952515,55 ,L,M,1,30.png,F,503075.0461009741,526256.6419929266
541567834.496794,407,2,2,6474.385586487184,STIMEND,541560251.246803,22416.750009059906,55 ,L,M,1,32.png,F,539594.8660879135,562011.6160969734
541603965.019603,407,2,9,6061.3431886851595,STIMEND,541598414.141411,24449.121807932854,50 ,R,M,1,39.png,M,575725.3888969421,600174.510704875
540340472.777844,407,3,15,13119.004421998332,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,13119.004421949387,NA
540376568.134385,407,3,14,6045.964534693937,STIMEND,NA,NA,NA ,NA,M,1,59.png,C,49214.360962986946,NA
540412457.701632,407,3,3,5848.599086078522,STIMEND,NA,NA,NA ,NA,M,1,48.png,F,85103.92821002007,NA
540449086.317305,407,3,4,6582.936970870159,STIMEND,NA,NA,NA ,NA,M,1,49.png,F,121732.54388296604,NA
540483123.824737,407,3,5,3989.655454268237,STIMEND,540474792.524813,21668.70007610321,55 ,L,M,1,50.png,M,155770.05131495,177438.7513910532
540517460.847318,407,3,7,4296.110327984814,STIMEND,NA,NA,NA ,NA,M,1,52.png,M,190107.07389605045,NA
540552119.315245,407,3,13,4616.554244224922,STIMEND,540552053.857286,29934.5420409441,55 ,L,M,1,58.png,C,224765.54182302952,254700.08386397362
540588654.998489,407,3,6,6488.256128721737,STIMEND,540587351.08759,28696.089100956917,50 ,R,M,1,51.png,M,261301.22506701946,289997.3141679764
540622883.782724,407,3,16,4180.45612296503,STIMEND,NA,NA,NA ,NA,M,1,N/A,N/A,295530.0093020201,NA
540657358.803246,407,3,11,4431.727631422879,STIMEND,540653518.908933,26160.10568702221,55 ,L,M,1,56.png,C,330005.0298240185,356165.1355110407
540693362.865256,407,3,8,5964.635831059618,STIMEND,540680943.876454,17581.011198043823,55 ,L,M,1,53.png,M,366009.0918339491,383590.1030319929
540727199.897686,407,3,12,3798.977564058064,STIMEND,540720832.963483,23633.06579697132,55 ,L,M,1,57.png,C,399846.12426400185,423479.19006097317
540761815.850995,407,3,1,4569.249139457439,STIMEND,NA,NA,NA ,NA,M,1,46.png,F,434462.0775729418,NA
540797195.752727,407,3,10,5336.336801583405,STIMEND,540784496.281299,17300.52857196331,55 ,L,M,1,55.png,C,469841.9793050289,487142.5078769922
540830420.798425,407,3,0,3195.806965440562,STIMEND,540830406.064552,29985.26612699032,55 ,L,M,1,45.png,F,503067.0250029564,533052.2911299467
540866940.981834,407,3,2,6474.385586487184,STIMEND,540866925.283642,29984.30180799961,55 ,L,M,1,47.png,F,539587.2084120512,569571.5102200508
540903072.756926,407,3,9,6061.3431886851595,STIMEND,NA,NA,NA ,NA,M,1,54.png,M,575718.9835039377,NA
176835839.891539,409,0,15,13234.170325650583,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,13234.170325636864,NA
176873548.315647,409,0,13,7663.591653972069,STIMEND,176870646.618685,27098.30303800106,55 ,L,F,1,13.png,C,50942.59443363547,78040.89747163653
176908819.426685,409,0,12,5234.226429867687,STIMEND,176905246.883789,26427.45710399747,55 ,L,F,1,12.png,C,86213.70547163486,112641.16257563233
176945607.754384,409,0,2,6751.647170567739,STIMEND,NA,NA,NA ,NA,F,1,2.png,F,123002.03317064047,NA
176980128.34699,409,0,0,4480.821880614216,STIMEND,NA,NA,NA ,NA,F,1,0.png,F,157522.62577661872,NA
177015602.013971,409,0,11,5434.252112348106,STIMEND,177008970.291728,23368.277756989002,55 ,L,F,1,11.png,C,192996.29275763035,216364.57051461935
177051683.296625,409,0,9,6033.462583585225,STIMEND,177048141.945098,26458.64847302437,55 ,L,F,1,9.png,M,229077.57541161776,255536.22388464212
177085208.569893,409,0,8,3484.5411361671927,STIMEND,177074209.216286,19000.64639300108,55 ,L,F,1,8.png,M,262602.84867963195,281603.495072633
177119513.129681,409,0,16,4259.590102435723,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,296907.4084676206,NA
177154253.332737,409,0,3,4695.14555746223,STIMEND,177149806.369827,25553.03709000349,55 ,L,F,1,3.png,F,331647.61152362823,357200.6486136317
177187419.221837,409,0,1,3132.7264920635707,STIMEND,177179882.982084,22463.76024699211,55 ,L,F,1,1.png,F,364813.5006236434,387277.2608706355
177222240.037574,409,0,6,4775.1476212809175,STIMEND,177206980.256443,14740.218869000673,55 ,L,F,1,6.png,M,399634.31636062264,414374.5352296233
177259303.782452,409,0,4,7020.971013253047,STIMEND,177248226.500498,18922.71804600954,55 ,L,F,1,4.png,F,436698.0612386167,455620.77928462625
177293591.020021,409,0,14,4246.7822761520565,STIMEND,177292062.050663,28471.03064200282,55 ,L,F,1,14.png,C,470985.298807621,499456.3294496238
177329860.085351,409,0,5,6228.497777443651,STIMEND,177329548.850516,29688.765165001154,50 ,R,F,1,5.png,M,507254.36413761973,536943.1293026209
177363448.828849,409,0,7,3549.4912947008875,STIMEND,177358205.987095,24757.158246010542,55 ,L,F,1,7.png,M,540843.1076356173,565600.2658816278
177398266.217317,409,0,10,4774.934572435109,STIMEND,177395910.645202,27644.42788502574,55 ,L,F,1,10.png,C,575660.4961036146,603304.9239886403
175460295.233976,409,1,15,13234.170325650583,STIMEND,NA,NA,NA ,NA,F,1,N/A,N/A,13234.170325636864,NA
